epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
93,465.234,1.60284,1.5814,0.01823,0.56183,0.45135,0.45627,0.202,1.9575,2.00763,0.02714,0.0007856,0.0007856,0.0007856
94,469.986,1.6358,1.66338,0.02029,0.60117,0.43514,0.45055,0.20347,1.94755,1.97135,0.02636,0.0007724,0.0007724,0.0007724
95,474.731,1.6239,1.63698,0.01908,0.5867,0.44054,0.46424,0.22306,1.95941,1.83236,0.02667,0.0007592,0.0007592,0.0007592
96,479.476,1.62312,1.63552,0.01875,0.57006,0.45135,0.47304,0.21388,1.96152,1.8245,0.02634,0.000746,0.000746,0.000746
97,484.165,1.65437,1.65894,0.02015,0.68801,0.39459,0.47149,0.20219,2.03908,1.8047,0.02831,0.0007328,0.0007328,0.0007328
98,488.863,1.63048,1.64391,0.01914,0.69608,0.38919,0.44716,0.18913,2.05564,1.93019,0.02933,0.0007196,0.0007196,0.0007196
99,493.578,1.6409,1.64603,0.01922,0.66744,0.38108,0.45144,0.19492,1.98586,1.99046,0.02784,0.0007064,0.0007064,0.0007064
100,498.243,1.61659,1.55403,0.01849,0.58047,0.43514,0.48101,0.22567,1.90726,1.79072,0.02597,0.0006932,0.0006932,0.0006932
101,502.998,1.67866,1.57616,0.01903,0.57287,0.43784,0.4549,0.20503,1.98268,1.85102,0.02777,0.00068,0.00068,0.00068
102,507.684,1.62503,1.61669,0.01942,0.63485,0.41081,0.45747,0.207,1.93323,1.88839,0.02601,0.0006668,0.0006668,0.0006668
103,512.345,1.62213,1.61669,0.01984,0.61398,0.43243,0.48379,0.23097,1.92055,1.76044,0.0263,0.0006536,0.0006536,0.0006536
104,517.016,1.66997,1.63071,0.01942,0.6791,0.42897,0.49356,0.22669,1.91623,1.81153,0.02666,0.0006404,0.0006404,0.0006404
105,521.745,1.68282,1.59431,0.01861,0.64596,0.41622,0.48496,0.21707,1.95326,1.81618,0.02675,0.0006272,0.0006272,0.0006272
106,526.449,1.60659,1.56806,0.01844,0.67222,0.42703,0.49577,0.22489,1.92578,1.81661,0.02623,0.000614,0.000614,0.000614
107,531.234,1.6021,1.55243,0.01858,0.66052,0.4,0.4825,0.22828,1.88908,1.87872,0.02554,0.0006008,0.0006008,0.0006008
108,535.931,1.57233,1.51325,0.01939,0.60556,0.44324,0.49387,0.23716,1.9035,1.82445,0.02566,0.0005876,0.0005876,0.0005876
109,540.628,1.53275,1.47611,0.0196,0.68216,0.44324,0.49835,0.22832,1.964,1.77504,0.02722,0.0005744,0.0005744,0.0005744
110,545.351,1.57442,1.52267,0.01913,0.62409,0.45405,0.48156,0.22687,1.91191,1.74619,0.0262,0.0005612,0.0005612,0.0005612
111,549.992,1.53998,1.47307,0.01831,0.60513,0.46216,0.4771,0.2156,1.90508,1.84608,0.02613,0.000548,0.000548,0.000548
112,554.663,1.59046,1.50751,0.01948,0.6501,0.46199,0.48236,0.22767,1.86743,1.82948,0.02521,0.0005348,0.0005348,0.0005348
113,559.45,1.617,1.54831,0.01789,0.71096,0.42162,0.49704,0.2296,1.84694,1.82164,0.02461,0.0005216,0.0005216,0.0005216
114,564.182,1.5788,1.52468,0.01819,0.65837,0.43784,0.47698,0.2122,1.89468,1.93807,0.02599,0.0005084,0.0005084,0.0005084
115,568.853,1.53816,1.45759,0.01847,0.7101,0.42432,0.48376,0.23126,1.8754,1.89853,0.02573,0.0004952,0.0004952,0.0004952
116,573.619,1.57918,1.48499,0.01813,0.62521,0.45405,0.50408,0.24008,1.89092,1.77715,0.02573,0.000482,0.000482,0.000482
117,578.329,1.60413,1.47985,0.0183,0.63175,0.49148,0.51744,0.23977,1.93719,1.70366,0.02631,0.0004688,0.0004688,0.0004688
118,583.066,1.56683,1.48317,0.01763,0.67456,0.45946,0.52443,0.25135,1.89911,1.68063,0.02508,0.0004556,0.0004556,0.0004556
119,587.793,1.60135,1.52681,0.01884,0.56602,0.51351,0.51507,0.25093,1.84552,1.75317,0.02449,0.0004424,0.0004424,0.0004424
120,592.533,1.55489,1.49176,0.01909,0.67833,0.46736,0.51362,0.24607,1.84904,1.73804,0.02503,0.0004292,0.0004292,0.0004292
121,597.218,1.50674,1.45345,0.01853,0.73757,0.41351,0.49975,0.24423,1.86762,1.84151,0.02538,0.000416,0.000416,0.000416
122,601.993,1.55918,1.50786,0.01951,0.75037,0.3973,0.47957,0.23563,1.91041,1.91012,0.02619,0.0004028,0.0004028,0.0004028
123,606.739,1.52483,1.43529,0.01691,0.62736,0.43514,0.48137,0.23264,1.88026,1.82985,0.02479,0.0003896,0.0003896,0.0003896
124,611.482,1.56539,1.47651,0.01737,0.60977,0.45135,0.48263,0.23233,1.89059,1.70233,0.0249,0.0003764,0.0003764,0.0003764
